id,Station ID,area,perimeter,CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,B19013001,calculated areas
"0","1",15164894.247381,14925.757219,"579","4",Queens,"057900","4057900",,Glendale,QN0503,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081057900","4405",4076.28513506000,743111.06989599997,"70841",58059.564
"0","1",15164894.247381,14925.757219,"585","4",Queens,"058500","4058500",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058500","4405",5622.54718644000,1842457.05747999996,"86667",171171.190
"0","1",15164894.247381,14925.757219,"587","4",Queens,"058700","4058700",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058700","4405",5093.74821868000,1549455.35177000007,"98016",143950.264
"0","1",15164894.247381,14925.757219,"589","4",Queens,"058900","4058900",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058900","4405",5626.45011681000,1780244.68861999991,"75089",157390.159
"0","1",15164894.247381,14925.757219,"591","4",Queens,"059100","4059100",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081059100","4405",6258.85043539000,2174921.34624999994,"72671",158945.530
"0","1",15164894.247381,14925.757219,"593","4",Queens,"059300","4059300",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081059300","4405",7184.62125837000,2719007.54082999984,"78462",152987.571
"0","1",15164894.247381,14925.757219,"595.01","4",Queens,"059501","4059501",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081059501","4405",6320.21426142000,1774156.28312000004,"75250",30980.312
"0","1",15164894.247381,14925.757219,"641.01","4",Queens,"064101","4064101",,Woodhaven,QN0905,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081064101","4409",4285.78492642000,888496.15466100001,"84291",72652.508
"0","1",15164894.247381,14925.757219,"683","4",Queens,"068300","4068300",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081068300","4404",6866.76250858000,2632326.65522000007,"66354",244553.638
"0","1",15164894.247381,14925.757219,"693","4",Queens,"069300","4069300",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069300","4406",4912.47915263000,1538773.71447000001,"72125",142958.149
"0","1",15164894.247381,14925.757219,"695","4",Queens,"069500","4069500",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069500","4406",6442.96474325000,2295318.78004000010,"116125",107340.125
"0","1",15164894.247381,14925.757219,"697.01","4",Queens,"069701","4069701",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081069701","4406",6671.67556138000,1432171.61510999990,"101168",133054.373
"0","1",15164894.247381,14925.757219,"713.03","4",Queens,"071303","4071303",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071303","4406",6016.78880313000,1524257.97246999992,"98155",36846.096
"0","1",15164894.247381,14925.757219,"713.04","4",Queens,"071304","4071304",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071304","4406",6775.65369413000,1680454.99821999995,"100199",156120.899
"0","1",15164894.247381,14925.757219,"713.05","4",Queens,"071305","4071305",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071305","4406",5409.63422272000,1441518.45010000002,"108007",23838.724
"0","1",15164894.247381,14925.757219,"717.01","4",Queens,"071701","4071701",,Rego Park,QN0601,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071701","4406",6657.59645862000,2044997.98686999991,"55526",189988.415
"0","1",15164894.247381,14925.757219,"719","4",Queens,"071900","4071900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071900","4406",5261.52740100000,1783745.50973999989,"63125",50793.284
"0","1",15164894.247381,14925.757219,"721","4",Queens,"072100","4072100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072100","4406",5863.60558014000,1818395.47219999996,"98207",162633.795
"0","1",15164894.247381,14925.757219,"723","4",Queens,"072300","4072300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072300","4406",10411.72968650000,5060335.89114999957,"198750",5026.295
"0","1",15164894.247381,14925.757219,"737","4",Queens,"073700","4073700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081073700","4406",6137.73834981000,2268850.49209999992,"117568",165.295
"0","1",15164894.247381,14925.757219,"741","4",Queens,"074100","4074100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074100","4406",5734.09276867000,1850016.89238000009,"101528",105528.682
"0","1",15164894.247381,14925.757219,"743","4",Queens,"074300","4074300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074300","4406",5753.97699721000,2083264.30331999995,"76063",63766.093
"0","1",15164894.247381,14925.757219,"747","4",Queens,"074700","4074700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074700","4406",9969.73173447000,3175255.14166999981,"106964",32507.637
"0","1",15164894.247381,14925.757219,"757.01","4",Queens,"075701","4075701",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075701","4406",7993.20301792000,2126567.85716000013,"111744",5404.409
"0","1",15164894.247381,14925.757219,"757.02","4",Queens,"075702","4075702",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081075702","4406",8925.15998248000,3781074.75791000016,"118859",2146.176
"0","1",15164894.247381,14925.757219,"849.01","4",Queens,"084901","4084901",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084901","4407",7231.32456461000,2201218.83462999994,"60583",2541.610
"0","1",15164894.247381,14925.757219,"857","4",Queens,"085700","4085700",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081085700","4407",5338.43657276000,1425026.45014000009,"56078",0.249
"0","1",15164894.247381,14925.757219,"864","4",Queens,"086400","4086400",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081086400","4410",14997.10479270000,12090470.79529999942,"131111",283455.338
"0","1",15164894.247381,14925.757219,"865","4",Queens,"086500","4086500",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086500","4407",5179.00666375000,1702759.70912000001,"51397",60.276
"0","1",15164894.247381,14925.757219,"869","4",Queens,"086900","4086900",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086900","4407",12114.34159620000,6618402.90741000045,"55278",10.048
"0","1",15164894.247381,14925.757219,"871","4",Queens,"087100","4087100",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081087100","4407",11880.19772430000,4757781.57368000038,"46841",12497.263
"0","1",15164894.247381,14925.757219,"889.02","4",Queens,"088902","4088902",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081088902","4407",8281.57299186000,3109873.95264999988,"39599",12.608
"0","1",15164894.247381,14925.757219,"938","4",Queens,"093800","4093800",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081093800","4414",13436.04594240000,8709737.46470000036,"72981",217185.209
"0","1",15164894.247381,14925.757219,"942.03","4",Queens,"094203","4094203",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081094203","4414",12063.25794120000,5583460.76781000011,"67038",285571.174
"0","1",15164894.247381,14925.757219,"972.04","4",Queens,"097204","4097204",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097204","4414",10689.11452210000,4214119.93957000040,"73207",377388.182
"0","1",15164894.247381,14925.757219,"972.05","4",Queens,"097205","4097205",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097205","4414",6387.82067609000,1896045.96628000005,"23638",127439.169
"0","1",15164894.247381,14925.757219,"972.06","4",Queens,"097206","4097206",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097206","4414",9837.29960276000,3307274.09354999987,"45748",265459.678
"0","1",15164894.247381,14925.757219,"998.01","4",Queens,"099801","4099801",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081099801","4414",9472.63648276000,4916319.37382000033,"69621",279881.563
"0","1",15164894.247381,14925.757219,"998.02","4",Queens,"099802","4099802",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081099802","4414",9527.46511853000,4665392.94572999980,"46645",178313.439
"0","1",15164894.247381,14925.757219,"1008.01","4",Queens,"100801","4100801",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100801","4414",15369.00793610000,6931019.21525999997,"140521",312.034
"0","1",15164894.247381,14925.757219,"1008.03","4",Queens,"100803","4100803",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100803","4414",10037.90912800000,3741127.13609999977,"47271",500.825
"0","1",15164894.247381,14925.757219,"1008.04","4",Queens,"100804","4100804",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100804","4414",12899.70737940000,7453660.94806000032,"118220",257298.079
"0","1",15164894.247381,14925.757219,"1010.03","4",Queens,"101003","4101003",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081101003","4414",7399.25418856000,2517591.73708999995,"68707",9237.323
"0","1",15164894.247381,14925.757219,"1161","4",Queens,"116100","4116100",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081116100","4407",6229.47062446000,1891158.36838999996,"48993",29.959
"0","1",15164894.247381,14925.757219,"1163.01","4",Queens,"116301","4116301",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081116301","4407",5540.62479852000,1435920.78191999998,"35545",2.676
"0","1",15164894.247381,14925.757219,"361","2",Bronx,"036100","2036100",,West Farms,BX0601,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005036100","4263",5716.82979474000,1767528.55529999989,"24728",2680.938
"0","1",15164894.247381,14925.757219,"426","2",Bronx,"042600","2042600",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005042600","4212",11165.01514220000,5473783.46736000013,"87763",77109.394
"0","1",15164894.247381,14925.757219,"10.01","1",Manhattan,"001001","1001001",,Lower East Side,MN0302,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061001001","4103",3925.89431721000,880264.04421800002,"109352",6286.012
"0","1",15164894.247381,14925.757219,"15.02","1",Manhattan,"001502","1001502",,Financial District-Battery Park City,MN0101,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061001502","4121",10826.35468160000,2245047.48848999990,"160466",23098.263
"0","1",15164894.247381,14925.757219,"44","1",Manhattan,"004400","1004400",,Stuyvesant Town-Peter Cooper Village,MN0601,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061004400","4165",9684.76238548000,4277834.69892999995,"142975",1179.422
"0","1",15164894.247381,14925.757219,"64","1",Manhattan,"006400","1006400",,Gramercy,MN0602,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061006400","4165",5564.01224764000,1934407.85641000001,"118201",55.466
"0","1",15164894.247381,14925.757219,"229","1",Manhattan,"022900","1022900",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022900","4109",7510.57312313000,2260132.06401999993,"58924",187376.958
"0","1",15164894.247381,14925.757219,"178","1",Manhattan,"017800","1017800",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017800","4111",6844.58289659000,2663052.14918000018,"40978",76392.489
"0","1",15164894.247381,14925.757219,"942.01","4",Queens,"094201","4094201",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081094201","4414",8490.24509625000,3634448.15388000011,"76373",301528.535
"0","1",15164894.247381,14925.757219,"942.02","4",Queens,"094202","4094202",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081094202","4414",21857.33017040000,7693490.59326000046,"54637",458276.888
"0","1",15164894.247381,14925.757219,"452","4",Queens,"045200","4045200",,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081045200","4408",7407.63002654000,2316001.91051999992,"71550",88163.785
"0","1",15164894.247381,14925.757219,"454","4",Queens,"045400","4045400",,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081045400","4408",8530.54591349000,2513751.30142999999,"65610",229000.850
"0","1",15164894.247381,14925.757219,"59","4",Queens,"005900","4005900",,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081005900","4401",6129.01101867000,2047586.87180999992,"88099",190229.275
"0","1",15164894.247381,14925.757219,"61","4",Queens,"006100","4006100",,Astoria (Central),QN0103,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081006100","4401",6182.44907432000,2099196.68502999982,"111923",193811.859
"0","1",15164894.247381,14925.757219,"581","4",Queens,"058100","4058100",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058100","4405",5661.30458616000,1549676.31780999992,"74085",143971.952
"0","1",15164894.247381,14925.757219,"583","4",Queens,"058300","4058300",,Ridgewood,QN0502,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081058300","4405",5069.07489507000,1528024.01276000007,"103774",141614.306
"0","1",15164894.247381,14925.757219,"235.01","1",Manhattan,"023501","1023501",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061023501","4109",5515.18189048000,1928941.32178000011,"77222",179207.033
"0","1",15164894.247381,14925.757219,"479","4",Queens,"047900","4047900",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081047900","4404",11694.37731100000,4238221.04674000014,"79796",314811.984
"0","1",15164894.247381,14925.757219,"223.02","1",Manhattan,"022302","1022302",,Manhattanville-West Harlem,MN0902,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022302","4109",3955.74737476000,643336.64587500005,"34167",58968.815
"0","1",15164894.247381,14925.757219,"212","2",Bronx,"021200","2021200",,Parkchester,BX0904,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005021200","4209",4277.35742405000,1087470.39098999999,"66329",101024.695
"0","1",15164894.247381,14925.757219,"222","2",Bronx,"022200","2022200",,Parkchester,BX0904,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005022200","4209",9736.42327239000,2364209.58510999987,"52734",219651.401
"0","1",15164894.247381,14925.757219,"16","1",Manhattan,"001600","1001600",,Chinatown-Two Bridges,MN0301,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061001600","4103",6391.74464441000,2232591.52567999996,"46860",88309.409
"0","1",15164894.247381,14925.757219,"12","1",Manhattan,"001200","1001200",,Lower East Side,MN0302,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061001200","4103",5462.92435588000,1298211.21724999999,"91154",116509.087
"0","1",15164894.247381,14925.757219,"429.01","2",Bronx,"042901","2042901",,Norwood,BX0703,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005042901","4207",6473.86035005000,1105150.95350999990,"41658",72013.213
"0","1",15164894.247381,14925.757219,"431.02","2",Bronx,"043102","2043102",,Norwood,BX0703,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005043102","4207",6374.84467065000,1228613.53805999993,"38569",53080.399
"0","1",15164894.247381,14925.757219,"54","4",Queens,"005400","4005400",,Ozone Park,QN1002,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081005400","4410",9640.40521267000,4486727.31367999967,"79865",416832.816
"0","1",15164894.247381,14925.757219,"86","4",Queens,"008600","4008600",,Ozone Park,QN1002,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081008600","4410",8145.39956714000,3562475.84817000013,"66875",330966.532
"0","1",15164894.247381,14925.757219,"485","4",Queens,"048500","4048500",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081048500","4404",10984.90710060000,3415647.86502999999,"73362",252268.250
"0","1",15164894.247381,14925.757219,"130","4",Queens,"013000","4013000",,Richmond Hill,QN0902,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081013000","4409",7748.10211512000,2016151.06645000004,"71719",184979.366
"0","1",15164894.247381,14925.757219,"749","4",Queens,"074900","4074900",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074900","4406",7975.56895998000,3859945.22558999993,"222083",75480.067
"0","1",15164894.247381,14925.757219,"425","2",Bronx,"042500","2042500",,Norwood,BX0703,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005042500","4207",8348.97756648000,3154915.50681999978,"42839",194219.490
"0","1",15164894.247381,14925.757219,"28","2",Bronx,"002800","2002800",,Soundview-Bruckner-Bronx River,BX0901,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005002800","4209",9162.59367860000,4706441.34601000044,"64308",108186.429
"0","1",15164894.247381,14925.757219,"665.01","4",Queens,"066501","4066501",,Middle Village,QN0504,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081066501","4405",11677.25017180000,3506166.38243999984,"82356",0.055
"0","1",15164894.247381,14925.757219,"256","2",Bronx,"025600","2025600",,Morris Park,BX1102,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005025600","4211",7096.24179140000,2037862.72035999992,"51053",58641.998
"0","1",15164894.247381,14925.757219,"775","4",Queens,"077500","4077500",,Kew Gardens,QN0901,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081077500","4409",7329.76928916000,2469600.84850999992,"100750",1064.689
"0","1",15164894.247381,14925.757219,"397","2",Bronx,"039700","2039700",,Belmont,BX0603,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005039700","4263",11154.06684280000,5593958.08330000006,"35493",14617.584
"0","1",15164894.247381,14925.757219,"463","4",Queens,"046300","4046300",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081046300","4404",6629.77030283000,1710782.36080999998,"70451",9914.651
"0","1",15164894.247381,14925.757219,"471","4",Queens,"047100","4047100",,Elmhurst,QN0401,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),"36081047100","4404",5796.06775897000,1692064.80596000003,"55068",157199.629
"0","1",15164894.247381,14925.757219,"210","1",Manhattan,"021000","1021000",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061021000","4111",8807.12972838000,2172878.67609000020,"40164",11718.030
"0","1",15164894.247381,14925.757219,"155.02","1",Manhattan,"015502","1015502",,Upper West Side-Lincoln Square,MN0701,MN07,MN07 Upper West Side (CD 7 Approximation),"36061015502","4107",5854.32352870000,1107525.48677000008,"146563",37.717
"0","1",15164894.247381,14925.757219,"123.01","4",Queens,"012301","4012301",,Astoria (North)-Ditmars-Steinway,QN0101,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081012301","4401",12016.21730130000,6366950.85195999965,"115735",6090.328
"0","1",15164894.247381,14925.757219,"855","4",Queens,"085500","4085500",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081085500","4407",4829.54780050000,1405499.92247000011,"41315",7.982
"0","1",15164894.247381,14925.757219,"863","4",Queens,"086300","4086300",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086300","4407",5057.53196402000,1551084.25606999989,"51071",56.811
"0","1",15164894.247381,14925.757219,"44.01","4",Queens,"004401","4004401",,Ozone Park,QN1002,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081004401","4410",7932.14487786000,2833237.77443999983,"73182",263217.754
"0","1",15164894.247381,14925.757219,"58","4",Queens,"005800","4005800",,Ozone Park,QN1002,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081005800","4410",11868.59639600000,6343697.75114000030,"91075",370095.453
"0","1",15164894.247381,14925.757219,"201.01","1",Manhattan,"020101","1020101",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020101","4109",3329.67874827000,593177.22825399996,"151667",55108.718
"0","1",15164894.247381,14925.757219,"203","1",Manhattan,"020300","1020300",,Morningside Heights,MN0901,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061020300","4109",6065.20268058000,1916856.72618000000,"63819",167847.980
"0","1",15164894.247381,14925.757219,"185","1",Manhattan,"018500","1018500",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061018500","4107",5169.48479389000,1406208.06062999996,"146976",31941.370
"0","1",15164894.247381,14925.757219,"1.02","4",Queens,"000102","4000102",,Long Island City-Hunters Point,QN0201,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081000102","4402",4855.86335951000,1202283.44289000006,"213750",75008.562
"0","1",15164894.247381,14925.757219,"189","1",Manhattan,"018900","1018900",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061018900","4107",6761.85252932000,2853971.29834000021,"37641",224232.954
"0","1",15164894.247381,14925.757219,"139","1",Manhattan,"013900","1013900",,Hell's Kitchen,MN0402,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061013900","4104",5774.68293529000,1954943.59022999997,"91045",4122.372
"0","1",15164894.247381,14925.757219,"277","1",Manhattan,"027700","1027700",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061027700","4112",5913.41261226000,1762997.19741000002,"37681",96915.592
"0","1",15164894.247381,14925.757219,"166","4",Queens,"016600","4016600",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081016600","4410",9392.75303258000,2185345.71574999997,"66715",5.241
"0","1",15164894.247381,14925.757219,"10.02","1",Manhattan,"001002","1001002",,Lower East Side,MN0302,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061001002","4103",6239.54454740000,2195050.14203999983,"23658",21976.434
"0","1",15164894.247381,14925.757219,"33","2",Bronx,"003300","2003300",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005003300","4221",5957.06771663000,1639977.47276000003,"24122",110459.642
"0","1",15164894.247381,14925.757219,"972.02","4",Queens,"097202","4097202",,Rockaway Beach-Arverne-Edgemere,QN1402,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097202","4414",13857.09191990000,6206325.54238000046,"27115",387121.147
"0","1",15164894.247381,14925.757219,"992","4",Queens,"099200","4099200",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081099200","4414",15168.72662090000,6268483.18221000023,"33727",542921.218
"0","1",15164894.247381,14925.757219,"458","4",Queens,"045800","4045800",,Jamaica Estates-Holliswood,QN0804,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081045800","4408",8957.03201604000,2640087.98786000023,"80380",79697.872
"0","1",15164894.247381,14925.757219,"462","4",Queens,"046200","4046200",,Jamaica,QN1201,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081046200","4412",6936.27727593000,2685779.77882000012,"56062",33001.389
"0","1",15164894.247381,14925.757219,"227","1",Manhattan,"022700","1022700",,Hamilton Heights-Sugar Hill,MN0903,MN09,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),"36061022700","4109",5486.85574757000,1621656.33334999997,"61570",150658.909
"0","1",15164894.247381,14925.757219,"259","1",Manhattan,"025900","1025900",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061025900","4110",5513.22259609000,812095.02265499998,"76047",75447.151
"0","1",15164894.247381,14925.757219,"60","1",Manhattan,"006000","1006000",,Stuyvesant Town-Peter Cooper Village,MN0601,MN06,MN06 East Midtown-Murray Hill (CD 6 Approximation),"36061006000","4165",5300.77659215000,1297728.46488999994,"202632",2449.049
"0","1",15164894.247381,14925.757219,"19.01","2",Bronx,"001901","2001901",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005001901","4221",6151.01257350000,2232573.69174000015,"49500",159371.137
"0","1",15164894.247381,14925.757219,"155","4",Queens,"015500","4015500",,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081015500","4401",8259.37318307000,1587955.09495999990,"103971",147527.587
"0","1",15164894.247381,14925.757219,"159","4",Queens,"015900","4015900",,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081015900","4401",6058.44612067000,1826098.28982000006,"85718",169652.034
"0","1",15164894.247381,14925.757219,"1.01","4",Queens,"000101","4000101",,Long Island City-Hunters Point,QN0201,QN02,QN02 Long Island City-Sunnyside-Woodside (CD 2 Approximation),"36081000101","4402",11141.61003840000,3170956.93870999990,"124885",206231.291
"0","1",15164894.247381,14925.757219,"1072.01","4",Queens,"107201","4107201",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081107201","4414",34378.42860020000,15199225.21270000190,"103333",366848.807
"0","1",15164894.247381,14925.757219,"201","2",Bronx,"020100","2020100",,Highbridge,BX0402,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005020100","4204",7189.18546517000,2986855.12967999978,"37433",21863.816
"0","1",15164894.247381,14925.757219,"99.01","1",Manhattan,"009901","1009901",,Chelsea-Hudson Yards,MN0401,MN04,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),"36061009901","4104",18255.86228900000,4211423.91861999966,"250001",62472.979
"0","1",15164894.247381,14925.757219,"148.02","1",Manhattan,"014802","1014802",,Upper East Side-Carnegie Hill,MN0802,MN08,MN08 Upper East Side-Roosevelt Island (CD 8 Equivalent),"36061014802","4108",4691.03075347000,1351072.74863999989,"161161",3766.914
