Station ID,Complex ID,GTFS Stop,Division,Line,Stop Name,Borough,Daytime Ro,Structure,GTFS Latit,GTFS Longi,North Dire,South Dire,ADA,ADA Notes
"235","235",F18,IND,6th Av - Culver,York St,Bk,F,Subway,40.701397000000000,-73.986750999999998,Manhattan,Coney Island,"0",
"236","236",F20,IND,6th Av - Culver,Bergen St,Bk,F G,Subway,40.686145000000003,-73.990862000000007,Manhattan - Queens,Church Av - Coney Island,"0",
"237","237",F21,IND,6th Av - Culver,Carroll St,Bk,F G,Subway,40.680303000000002,-73.995047999999997,Manhattan - Queens,Church Av - Coney Island,"0",
"238","238",F22,IND,6th Av - Culver,Smith-9 Sts,Bk,F G,Viaduct,40.673580000000001,-73.995958999999999,Manhattan - Queens,Church Av - Coney Island,"0",
"239","608",F23,IND,6th Av - Culver,4 Av-9 St,Bk,F G,Viaduct,40.670271999999997,-73.989778999999999,Manhattan - Queens,Church Av - Coney Island,"0",
"240","240",F24,IND,6th Av - Culver,7 Av,Bk,F G,Subway,40.666271000000002,-73.980305000000001,Manhattan - Queens,Church Av - Coney Island,"0",
"241","241",F25,IND,6th Av - Culver,15 St-Prospect Park,Bk,F G,Subway,40.660364999999999,-73.979493000000005,Manhattan - Queens,Church Av - Coney Island,"0",
"242","242",F26,IND,6th Av - Culver,Fort Hamilton Pkwy,Bk,F G,Subway,40.650782000000000,-73.975775999999996,Manhattan - Queens,Church Av - Coney Island,"0",
"243","243",F27,IND,6th Av - Culver,Church Av,Bk,F,Subway,40.644041000000001,-73.979678000000007,Manhattan,Coney Island,"1",
"244","244",F29,IND,6th Av - Culver,Ditmas Av,Bk,F,Elevated,40.636119000000001,-73.978172000000001,Manhattan,Coney Island,"0",
"245","245",F30,IND,6th Av - Culver,18 Av,Bk,F,Elevated,40.629755000000003,-73.976971000000006,Manhattan,Coney Island,"0",
"246","246",F31,IND,6th Av - Culver,Avenue I,Bk,F,Elevated,40.625321999999997,-73.976127000000005,Manhattan,Coney Island,"0",
"247","247",F32,IND,6th Av - Culver,Bay Pkwy,Bk,F,Elevated,40.620769000000003,-73.975263999999996,Manhattan,Coney Island,"0",
"248","248",F33,IND,6th Av - Culver,Avenue N,Bk,F,Elevated,40.615139999999997,-73.974197000000004,Manhattan,Coney Island,"0",
"249","249",F34,IND,6th Av - Culver,Avenue P,Bk,F,Elevated,40.608944000000001,-73.973022000000000,Manhattan,Coney Island,"0",
"250","250",F35,IND,6th Av - Culver,Kings Hwy,Bk,F,Elevated,40.603217000000001,-73.972361000000006,Manhattan,Coney Island,"0",
"251","251",F36,IND,6th Av - Culver,Avenue U,Bk,F,Elevated,40.596063000000001,-73.973356999999993,Manhattan,Coney Island,"0",
"252","252",F38,IND,6th Av - Culver,Avenue X,Bk,F,Elevated,40.589619999999996,-73.974249999999998,Manhattan,Coney Island,"0",
"253","253",F39,IND,6th Av - Culver,Neptune Av,Bk,F,Elevated,40.581010999999997,-73.974574000000004,Manhattan,Stillwell Av,"0",
"254","254",F01,IND,Queens Blvd,Jamaica-179 St,Q,F,Subway,40.712645999999999,-73.783816999999999,,Manhattan,"1",
"255","255",F02,IND,Queens Blvd,169 St,Q,F,Subway,40.710470000000001,-73.793604000000002,179 St,Manhattan,"0",
"256","256",F03,IND,Queens Blvd,Parsons Blvd,Q,F,Subway,40.707563999999998,-73.803325999999998,179 St,Manhattan,"0",
"257","257",F04,IND,Queens Blvd,Sutphin Blvd,Q,F,Subway,40.705460000000002,-73.810708000000005,179 St,Manhattan,"0",
"258","258",F05,IND,Queens Blvd,Briarwood,Q,E F,Subway,40.709178999999999,-73.820573999999993,Jamaica,Manhattan,"0",
"259","259",F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441000000001,-73.831007999999997,Jamaica,Manhattan,"1",
"260","260",F07,IND,Queens Blvd,75 Av,Q,E F,Subway,40.718330999999999,-73.837323999999995,Jamaica,Manhattan,"0",
"261","261",G08,IND,Queens Blvd,Forest Hills-71 Av,Q,E F M R,Subway,40.721691000000000,-73.844521000000000,Jamaica,Manhattan,"1",
"262","262",G09,IND,Queens Blvd,67 Av,Q,M R,Subway,40.726523000000000,-73.852718999999993,Forest Hills,Manhattan,"0",
"263","263",G10,IND,Queens Blvd,63 Dr-Rego Park,Q,M R,Subway,40.729846000000002,-73.861604000000000,Forest Hills,Manhattan,"0",
"264","264",G11,IND,Queens Blvd,Woodhaven Blvd,Q,M R,Subway,40.733105999999999,-73.869229000000004,Forest Hills,Manhattan,"0",
"265","265",G12,IND,Queens Blvd,Grand Av-Newtown,Q,M R,Subway,40.737015000000000,-73.877223000000001,Forest Hills,Manhattan,"0",
"266","266",G13,IND,Queens Blvd,Elmhurst Av,Q,M R,Subway,40.742454000000002,-73.882017000000005,Forest Hills,Manhattan,"0",
"267","616",G14,IND,Queens Blvd,Jackson Hts-Roosevelt Av,Q,E F M R,Subway,40.746644000000003,-73.891338000000005,Forest Hills - Jamaica,Manhattan,"1",
"268","268",G15,IND,Queens Blvd,65 St,Q,M R,Subway,40.749668999999997,-73.898453000000003,Forest Hills,Manhattan,"0",
"269","269",G16,IND,Queens Blvd,Northern Blvd,Q,M R,Subway,40.752884999999999,-73.906006000000005,Forest Hills,Manhattan,"0",
"270","270",G18,IND,Queens Blvd,46 St,Q,M R,Subway,40.756312000000001,-73.913332999999994,Forest Hills,Manhattan,"0",
"271","271",G19,IND,Queens Blvd,Steinway St,Q,M R,Subway,40.756878999999998,-73.920739999999995,Forest Hills,Manhattan,"0",
"272","272",G20,IND,Queens Blvd,36 St,Q,M R,Subway,40.752039000000003,-73.928781000000001,Forest Hills,Manhattan,"0",
"273","273",G21,IND,Queens Blvd,Queens Plaza,Q,E M R,Subway,40.748972999999999,-73.937242999999995,Forest Hills - Jamaica,Manhattan,"1",
"274","606",F09,IND,Queens Blvd,Court Sq-23 St,Q,E M,Subway,40.747846000000003,-73.945999999999998,Forest Hills - Jamaica,Manhattan,"0",
"275","612",F11,IND,Queens Blvd,Lexington Av/53 St,M,E M,Subway,40.757551999999997,-73.969054999999997,Queens,Downtown & Brooklyn,"1",
"276","276",F12,IND,Queens Blvd,5 Av/53 St,M,E M,Subway,40.760167000000003,-73.975223999999997,Queens,Downtown & Brooklyn,"0",
"277","277",D14,IND,Queens Blvd,7 Av,M,B D E,Subway,40.762861999999998,-73.981637000000006,Uptown & The Bronx - Queens,Downtown & Brooklyn,"0",
"278","278",G05,IND,Queens - Archer,Jamaica Center-Parsons/Archer,Q,E J Z,Subway,40.702146999999997,-73.801108999999997,,Manhattan,"1",
"279","279",G06,IND,Queens - Archer,Sutphin Blvd-Archer Av-JFK Airport,Q,E J Z,Subway,40.700485999999998,-73.807969000000000,Jamaica Center,Manhattan,"1",
"280","280",G07,IND,Queens - Archer,Jamaica-Van Wyck,Q,E,Subway,40.702565999999997,-73.816858999999994,Jamaica Center,Manhattan,"1",
"281","606",G22,IND,Crosstown,Court Sq,Q,G,Subway,40.746554000000003,-73.943832000000000,,Brooklyn,"0",
"282","282",G24,IND,Crosstown,21 St,Q,G,Subway,40.744064999999999,-73.949724000000003,Court Sq,Brooklyn,"0",
"283","283",G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352000000001,-73.954448999999997,Queens,Church Av,"1",
"284","284",G28,IND,Crosstown,Nassau Av,Bk,G,Subway,40.724634999999999,-73.951277000000005,Queens,Church Av,"0",
"285","629",G29,IND,Crosstown,Metropolitan Av,Bk,G,Subway,40.712792000000000,-73.951418000000004,Queens,Church Av,"0",
"286","286",G30,IND,Crosstown,Broadway,Bk,G,Subway,40.706091999999998,-73.950308000000007,Queens,Church Av,"0",
"287","287",G31,IND,Crosstown,Flushing Av,Bk,G,Subway,40.700377000000003,-73.950233999999995,Queens,Church Av,"0",
"288","288",G32,IND,Crosstown,Myrtle-Willoughby Avs,Bk,G,Subway,40.694567999999997,-73.949045999999996,Queens,Church Av,"0",
"289","289",G33,IND,Crosstown,Bedford-Nostrand Avs,Bk,G,Subway,40.689627000000002,-73.953522000000007,Queens,Church Av,"0",
"290","290",G34,IND,Crosstown,Classon Av,Bk,G,Subway,40.688873000000001,-73.960070000000002,Queens,Church Av,"0",
"291","291",G35,IND,Crosstown,Clinton-Washington Avs,Bk,G,Subway,40.688088999999998,-73.966838999999993,Queens,Church Av,"0",
"292","292",G36,IND,Crosstown,Fulton St,Bk,G,Subway,40.687119000000003,-73.975375000000000,Queens,Church Av,"0",
"293","293","101",IRT,Broadway - 7Av,Van Cortlandt Park-242 St,Bx,"1",Elevated,40.889248000000002,-73.898583000000002,,Manhattan,"0",
"294","294","103",IRT,Broadway - 7Av,238 St,Bx,"1",Elevated,40.884667000000000,-73.900869999999998,242 St,Manhattan,"0",
"295","295","104",IRT,Broadway - 7Av,231 St,Bx,"1",Elevated,40.878855999999999,-73.904833999999994,242 St,Manhattan,"1",
"296","296","106",IRT,Broadway - 7Av,Marble Hill-225 St,M,"1",Elevated,40.874561000000000,-73.909830999999997,242 St,Downtown,"0",
"297","297","107",IRT,Broadway - 7Av,215 St,M,"1",Elevated,40.869444000000001,-73.915278999999998,The Bronx,Downtown,"0",
"298","298","108",IRT,Broadway - 7Av,207 St,M,"1",Elevated,40.864621000000000,-73.918822000000006,Uptown & The Bronx,Downtown,"0",
"299","299","109",IRT,Broadway - 7Av,Dyckman St,M,"1",Elevated,40.860531000000002,-73.925535999999994,Uptown & The Bronx,Downtown,"2",Downtown only
"300","300","110",IRT,Broadway - 7Av,191 St,M,"1",Subway,40.855224999999997,-73.929411999999999,Uptown & The Bronx,Downtown,"0",
"301","301","111",IRT,Broadway - 7Av,181 St,M,"1",Subway,40.849505000000001,-73.933595999999994,Uptown & The Bronx,Downtown,"0",
"302","605","112",IRT,Broadway - 7Av,168 St-Washington Hts,M,"1",Subway,40.840555999999999,-73.940133000000003,Uptown & The Bronx,Downtown,"0",
"303","303","113",IRT,Broadway - 7Av,157 St,M,"1",Subway,40.834040999999999,-73.944890000000001,Uptown & The Bronx,Downtown,"0",
"304","304","114",IRT,Broadway - 7Av,145 St,M,"1",Subway,40.826551000000002,-73.950360000000003,Uptown & The Bronx,Downtown,"0",
"305","305","115",IRT,Broadway - 7Av,137 St-City College,M,"1",Subway,40.822007999999997,-73.953676000000002,Uptown & The Bronx,Downtown,"0",
"306","306","116",IRT,Broadway - 7Av,125 St,M,"1",Elevated,40.815581000000002,-73.958371999999997,Uptown & The Bronx,Downtown,"0",
"307","307","117",IRT,Broadway - 7Av,116 St-Columbia University,M,"1",Subway,40.807721999999998,-73.964110000000005,Uptown & The Bronx,Downtown,"0",
"308","308","118",IRT,Broadway - 7Av,Cathedral Pkwy (110 St),M,"1",Subway,40.803967000000000,-73.966847000000001,Uptown & The Bronx,Downtown,"0",
"309","309","119",IRT,Broadway - 7Av,103 St,M,"1",Subway,40.799446000000003,-73.968378999999999,Uptown & The Bronx,Downtown,"0",
"310","310","120",IRT,Broadway - 7Av,96 St,M,1 2 3,Subway,40.793919000000002,-73.972323000000003,Uptown & The Bronx,Downtown & Brooklyn,"1",
"311","311","121",IRT,Broadway - 7Av,86 St,M,"1",Subway,40.788643999999998,-73.976218000000003,Uptown & The Bronx,Downtown,"0",
"312","312","122",IRT,Broadway - 7Av,79 St,M,"1",Subway,40.783934000000002,-73.979917000000000,Uptown & The Bronx,Downtown,"0",
"313","313","123",IRT,Broadway - 7Av,72 St,M,1 2 3,Subway,40.778452999999999,-73.981970000000004,Uptown & The Bronx,Downtown & Brooklyn,"1",
"314","314","124",IRT,Broadway - 7Av,66 St-Lincoln Center,M,"1",Subway,40.773440000000001,-73.982208999999997,Uptown & The Bronx,Downtown,"1",
"315","614","125",IRT,Broadway - 7Av,59 St-Columbus Circle,M,"1",Subway,40.768247000000002,-73.981928999999994,Uptown & The Bronx,Downtown,"1",
"316","316","126",IRT,Broadway - 7Av,50 St,M,"1",Subway,40.761727999999998,-73.983849000000006,Uptown & The Bronx,Downtown,"0",
"317","611","127",IRT,Broadway - 7Av,Times Sq-42 St,M,1 2 3,Subway,40.755290000000002,-73.987494999999996,Uptown & The Bronx,Downtown & Brooklyn,"1",
"318","318","128",IRT,Broadway - 7Av,34 St-Penn Station,M,1 2 3,Subway,40.750373000000003,-73.991056999999998,Uptown & The Bronx,Downtown & Brooklyn,"1",
"319","319","129",IRT,Broadway - 7Av,28 St,M,"1",Subway,40.747214999999997,-73.993364999999997,Uptown & The Bronx,Downtown,"0",
"320","320","130",IRT,Broadway - 7Av,23 St,M,"1",Subway,40.744081000000001,-73.995656999999994,Uptown & The Bronx,Downtown,"0",
"321","321","131",IRT,Broadway - 7Av,18 St,M,"1",Subway,40.741039999999998,-73.997871000000004,Uptown & The Bronx,Downtown,"0",
"322","601","132",IRT,Broadway - 7Av,14 St,M,1 2 3,Subway,40.737825999999998,-74.000201000000004,Uptown & The Bronx,Downtown & Brooklyn,"0",
"323","323","133",IRT,Broadway - 7Av,Christopher St-Sheridan Sq,M,"1",Subway,40.733421999999997,-74.002905999999996,Uptown & The Bronx,Downtown,"0",
"324","324","134",IRT,Broadway - 7Av,Houston St,M,"1",Subway,40.728251000000000,-74.005367000000007,Uptown & The Bronx,Downtown,"0",
"325","325","135",IRT,Broadway - 7Av,Canal St,M,"1",Subway,40.722853999999998,-74.006276999999997,Uptown & The Bronx,Downtown,"0",
"326","326","136",IRT,Broadway - 7Av,Franklin St,M,"1",Subway,40.719318000000001,-74.006885999999994,Uptown & The Bronx,Downtown,"0",
"327","327","137",IRT,Broadway - 7Av,Chambers St,M,1 2 3,Subway,40.715477999999997,-74.009265999999997,Uptown & The Bronx,Downtown & Brooklyn,"1",
"328","328","138",IRT,Broadway - 7Av,WTC Cortlandt,M,"1",Subway,40.711835000000001,-74.012187999999995,Uptown & The Bronx,Downtown,"1",
"329","329","139",IRT,Broadway - 7Av,Rector St,M,"1",Subway,40.707512999999999,-74.013783000000004,Uptown & The Bronx,Downtown,"0",
"330","635","142",IRT,Broadway - 7Av,South Ferry,M,"1",Subway,40.702067999999997,-74.013664000000006,Uptown & The Bronx,,"1",
"331","624","228",IRT,Clark St,Park Place,M,2 3,Subway,40.713051000000000,-74.008810999999994,Uptown & The Bronx,Downtown & Brooklyn,"0",
"332","628","229",IRT,Clark St,Fulton St,M,2 3,Subway,40.709415999999997,-74.006570999999994,Uptown & The Bronx,Downtown & Brooklyn,"1",
"333","333","230",IRT,Clark St,Wall St,M,2 3,Subway,40.706820999999998,-74.009100000000004,Uptown & The Bronx,Brooklyn,"0",
"334","334","231",IRT,Clark St,Clark St,Bk,2 3,Subway,40.697465999999999,-73.993086000000005,Manhattan,Flatbush - New Lots,"0",
"335","620","232",IRT,Clark St,Borough Hall,Bk,2 3,Subway,40.693218999999999,-73.989998000000000,Manhattan,Flatbush - New Lots,"1",
"336","336","233",IRT,Eastern Pky,Hoyt St,Bk,2 3,Subway,40.690545000000000,-73.985065000000006,Manhattan,Flatbush - New Lots,"0",
"337","337","234",IRT,Eastern Pky,Nevins St,Bk,2 3 4 5,Subway,40.688245999999999,-73.980491999999998,Manhattan,Flatbush - Utica - New Lots,"0",
"338","617","235",IRT,Eastern Pky,Atlantic Av-Barclays Ctr,Bk,2 3 4 5,Subway,40.684359000000001,-73.977665999999999,Manhattan,Flatbush - New Lots,"1",
"339","339","236",IRT,Eastern Pky,Bergen St,Bk,2 3,Subway,40.680829000000003,-73.975098000000003,Manhattan,Flatbush - New Lots,"0",
"340","340","237",IRT,Eastern Pky,Grand Army Plaza,Bk,2 3,Subway,40.675235000000001,-73.971046000000001,Manhattan,Flatbush - New Lots,"0",
"341","341","238",IRT,Eastern Pky,Eastern Pkwy-Brooklyn Museum,Bk,2 3,Subway,40.671987000000001,-73.964375000000004,Manhattan,Flatbush - New Lots,"1",
"342","626","239",IRT,Eastern Pky,Franklin Avenue-Medgar Evers College,Bk,2 3 4 5,Subway,40.670681999999999,-73.958130999999995,Manhattan,Flatbush - Utica - New Lots,"0",
"343","343","248",IRT,Eastern Pky,Nostrand Av,Bk,"3",Subway,40.669846999999997,-73.950466000000006,Manhattan,New Lots,"0",
"344","344","249",IRT,Eastern Pky,Kingston Av,Bk,"3",Subway,40.669398999999999,-73.942160999999999,Manhattan,New Lots,"0",
"345","345","250",IRT,Eastern Pky,Crown Hts-Utica Av,Bk,3 4,Subway,40.668897000000001,-73.932941999999997,Manhattan,New Lots,"1",
"346","346","251",IRT,Eastern Pky,Sutter Av-Rutland Rd,Bk,"3",Elevated,40.664717000000003,-73.922610000000006,Manhattan,New Lots,"0",
"347","347","252",IRT,Eastern Pky,Saratoga Av,Bk,"3",Elevated,40.661453000000002,-73.916326999999995,Manhattan,New Lots,"0",
"348","348","253",IRT,Eastern Pky,Rockaway Av,Bk,"3",Elevated,40.662548999999999,-73.908946000000000,Manhattan,New Lots,"0",
"349","349","254",IRT,Eastern Pky,Junius St,Bk,"3",Elevated,40.663514999999997,-73.902446999999995,Manhattan,New Lots,"0",
"350","350","255",IRT,Eastern Pky,Pennsylvania Av,Bk,"3",Elevated,40.664634999999997,-73.894895000000005,Manhattan,New Lots,"0",
"351","351","256",IRT,Eastern Pky,Van Siclen Av,Bk,"3",Elevated,40.665449000000002,-73.889394999999993,Manhattan,New Lots,"0",
"352","352","257",IRT,Eastern Pky,New Lots Av,Bk,"3",Elevated,40.666235000000000,-73.884079000000000,Manhattan,,"0",
"353","353","241",IRT,Nostrand,President Street-Medgar Evers College,Bk,2 5,Subway,40.667883000000003,-73.950682999999998,Manhattan,Flatbush,"0",
"354","354","242",IRT,Nostrand,Sterling St,Bk,2 5,Subway,40.662742000000001,-73.950850000000003,Manhattan,Flatbush,"0",
"355","355","243",IRT,Nostrand,Winthrop St,Bk,2 5,Subway,40.656652000000001,-73.950199999999995,Manhattan,Flatbush,"0",
"356","356","244",IRT,Nostrand,Church Av,Bk,2 5,Subway,40.650843000000002,-73.949574999999996,Manhattan,Flatbush,"1",
"357","357","245",IRT,Nostrand,Beverly Rd,Bk,2 5,Subway,40.645097999999997,-73.948959000000002,Manhattan,Flatbush,"0",
"358","358","246",IRT,Nostrand,Newkirk Av,Bk,2 5,Subway,40.639966999999999,-73.948410999999993,Manhattan,Flatbush,"0",
"359","359","247",IRT,Nostrand,Flatbush Av-Brooklyn College,Bk,2 5,Subway,40.632835999999998,-73.947642000000002,Manhattan,,"1",
"360","360","601",IRT,Pelham,Pelham Bay Park,Bx,"6",Elevated,40.852462000000003,-73.828120999999996,,Manhattan,"1",
"361","361","602",IRT,Pelham,Buhre Av,Bx,"6",Elevated,40.846809999999998,-73.832569000000007,Pelham Bay Park,Manhattan,"0",
"362","362","603",IRT,Pelham,Middletown Rd,Bx,"6",Elevated,40.843862999999999,-73.836321999999996,Pelham Bay Park,Manhattan,"0",
"363","363","604",IRT,Pelham,Westchester Sq-E Tremont Av,Bx,"6",Elevated,40.839891999999999,-73.842951999999997,Pelham Bay Park,Manhattan,"0",
"364","364","606",IRT,Pelham,Zerega Av,Bx,"6",Elevated,40.836488000000003,-73.847036000000003,Pelham Bay Park,Manhattan,"0",
"365","365","607",IRT,Pelham,Castle Hill Av,Bx,"6",Elevated,40.834254999999999,-73.851222000000007,Pelham Bay Park,Manhattan,"0",
"366","366","608",IRT,Pelham,Parkchester,Bx,"6",Elevated,40.833226000000003,-73.860816000000000,Pelham Bay Park,Manhattan,"0",
"367","367","609",IRT,Pelham,St Lawrence Av,Bx,"6",Elevated,40.831508999999997,-73.867617999999993,Pelham Bay Park,Manhattan,"0",
"368","368","610",IRT,Pelham,Morrison Av-Soundview,Bx,"6",Elevated,40.829521000000000,-73.874516000000000,Pelham Bay Park,Manhattan,"0",
"369","369","611",IRT,Pelham,Elder Av,Bx,"6",Elevated,40.828583999999999,-73.879159000000001,Pelham Bay Park,Manhattan,"0",
"370","370","612",IRT,Pelham,Whitlock Av,Bx,"6",Elevated,40.826524999999997,-73.886283000000006,Pelham Bay Park,Manhattan,"0",
"371","371","613",IRT,Pelham,Hunts Point Av,Bx,"6",Subway,40.820948000000001,-73.890548999999993,Pelham Bay Park,Manhattan,"1",
"372","372","614",IRT,Pelham,Longwood Av,Bx,"6",Subway,40.816104000000003,-73.896434999999997,Pelham Bay Park,Manhattan,"0",
"373","373","615",IRT,Pelham,E 149 St,Bx,"6",Subway,40.812117999999998,-73.904098000000005,Pelham Bay Park,Manhattan,"0",
"374","374","616",IRT,Pelham,E 143 St-St Mary's St,Bx,"6",Subway,40.808719000000004,-73.907657000000000,Pelham Bay Park,Manhattan,"0",
"375","375","617",IRT,Pelham,Cypress Av,Bx,"6",Subway,40.805368000000001,-73.914041999999995,Pelham Bay Park,Manhattan,"0",
"376","376","618",IRT,Pelham,Brook Av,Bx,"6",Subway,40.807566000000001,-73.919240000000002,Pelham Bay Park,Manhattan,"0",
"377","377","619",IRT,Pelham,3 Av-138 St,Bx,"6",Subway,40.810476000000001,-73.926137999999995,Pelham Bay Park,Manhattan,"0",
"378","378","401",IRT,Jerome Av,Woodlawn,Bx,"4",Elevated,40.886037000000002,-73.878750999999994,,Manhattan,"0",
"379","379","402",IRT,Jerome Av,Mosholu Pkwy,Bx,"4",Elevated,40.879750000000001,-73.884654999999995,Woodlawn,Manhattan,"0",
"380","380","405",IRT,Jerome Av,Bedford Park Blvd-Lehman College,Bx,"4",Elevated,40.873412000000002,-73.890063999999995,Woodlawn,Manhattan,"0",
"381","381","406",IRT,Jerome Av,Kingsbridge Rd,Bx,"4",Elevated,40.867759999999997,-73.897174000000007,Woodlawn,Manhattan,"0",
"382","382","407",IRT,Jerome Av,Fordham Rd,Bx,"4",Elevated,40.862803000000000,-73.901033999999996,Woodlawn,Manhattan,"1",
"383","383","408",IRT,Jerome Av,183 St,Bx,"4",Elevated,40.858407000000000,-73.903879000000003,Woodlawn,Manhattan,"0",
"384","384","409",IRT,Jerome Av,Burnside Av,Bx,"4",Elevated,40.853453000000002,-73.907684000000003,Woodlawn,Manhattan,"0",
"385","385","410",IRT,Jerome Av,176 St,Bx,"4",Elevated,40.848480000000002,-73.911794000000000,Woodlawn,Manhattan,"0",
"386","386","411",IRT,Jerome Av,Mt Eden Av,Bx,"4",Elevated,40.844434000000000,-73.914685000000006,Woodlawn,Manhattan,"0",
"387","387","412",IRT,Jerome Av,170 St,Bx,"4",Elevated,40.840074999999999,-73.917790999999994,Woodlawn,Manhattan,"0",
"388","388","413",IRT,Jerome Av,167 St,Bx,"4",Elevated,40.835537000000002,-73.921400000000006,Woodlawn,Manhattan,"0",
"389","604","414",IRT,Jerome Av,161 St-Yankee Stadium,Bx,"4",Elevated,40.827993999999997,-73.925831000000002,Woodlawn,Manhattan,"1",
"390","603","415",IRT,Jerome Av,149 St-Grand Concourse,Bx,"4",Subway,40.818375000000003,-73.927351000000002,Woodlawn,Manhattan,"0",
"391","391","416",IRT,Jerome Av,138 St-Grand Concourse,Bx,4 5,Subway,40.813223999999998,-73.929849000000004,Woodlawn - Eastchester Dyre Av,Manhattan,"0",
"392","392","621",IRT,Lexington Av,125 St,M,4 5 6,Subway,40.804138000000002,-73.937594000000004,The Bronx,Downtown & Brooklyn,"1",
"393","393","622",IRT,Lexington Av,116 St,M,"6",Subway,40.798628999999998,-73.941616999999994,Uptown & The Bronx,Downtown,"0",
"394","394","623",IRT,Lexington Av,110 St,M,"6",Subway,40.795020000000001,-73.944249999999997,Uptown & The Bronx,Downtown,"0",
"395","395","624",IRT,Lexington Av,103 St,M,"6",Subway,40.790599999999998,-73.947478000000004,Uptown & The Bronx,Downtown,"0",
"396","396","625",IRT,Lexington Av,96 St,M,"6",Subway,40.785671999999998,-73.951070000000001,Uptown & The Bronx,Downtown,"0",
"397","397","626",IRT,Lexington Av,86 St,M,4 5 6,Subway,40.779491999999998,-73.955589000000003,Uptown & The Bronx,Downtown & Brooklyn,"2",Uptown 6 only
"398","398","627",IRT,Lexington Av,77 St,M,"6",Subway,40.773620000000001,-73.959873999999999,Uptown & The Bronx,Downtown,"0",
"399","399","628",IRT,Lexington Av,68 St-Hunter College,M,"6",Subway,40.768141000000000,-73.963870000000000,Uptown & The Bronx,Downtown,"0",
"400","613","629",IRT,Lexington Av,59 St,M,4 5 6,Subway,40.762526000000001,-73.967967000000002,Uptown & The Bronx,Downtown & Brooklyn,"0",
"401","612","630",IRT,Lexington Av,51 St,M,"6",Subway,40.757106999999998,-73.971919999999997,Uptown & The Bronx,Downtown,"1",
"402","610","631",IRT,Lexington Av,Grand Central-42 St,M,4 5 6,Subway,40.751776000000000,-73.976848000000004,Uptown & The Bronx,Downtown & Brooklyn,"1",
"403","403","632",IRT,Lexington Av,33 St,M,"6",Subway,40.746080999999997,-73.982076000000006,Uptown & The Bronx,Downtown,"0",
"404","404","633",IRT,Lexington Av,28 St,M,"6",Subway,40.743070000000003,-73.984263999999996,Uptown & The Bronx,Downtown,"2",Downtown only
"405","405","634",IRT,Lexington Av,23 St,M,"6",Subway,40.739863999999997,-73.986598999999998,Uptown & The Bronx,Downtown,"1",
"406","602","635",IRT,Lexington Av,14 St-Union Sq,M,4 5 6,Subway,40.734673000000001,-73.989951000000005,Uptown & The Bronx,Downtown & Brooklyn,"0",
"407","407","636",IRT,Lexington Av,Astor Pl,M,"6",Subway,40.730054000000003,-73.991069999999993,Uptown & The Bronx,Downtown,"0",
"408","619","637",IRT,Lexington Av,Bleecker St,M,"6",Subway,40.725915000000001,-73.994658999999999,Uptown & The Bronx,Downtown,"1",
"409","409","638",IRT,Lexington Av,Spring St,M,"6",Subway,40.722301000000002,-73.997140999999999,Uptown & The Bronx,Downtown,"0",
"410","623","639",IRT,Lexington Av,Canal St,M,"6",Subway,40.718803000000001,-74.000192999999996,Uptown & The Bronx,Downtown,"1",
"411","622","640",IRT,Lexington Av,Brooklyn Bridge-City Hall,M,4 5 6,Subway,40.713065000000000,-74.004131000000001,Uptown & The Bronx,Downtown & Brooklyn,"1",
"412","628","418",IRT,Lexington Av,Fulton St,M,4 5,Subway,40.710368000000003,-74.009508999999994,Uptown & The Bronx,Downtown & Brooklyn,"1",
"413","413","419",IRT,Lexington Av,Wall St,M,4 5,Subway,40.707557000000001,-74.011861999999994,Uptown & The Bronx,Downtown & Brooklyn,"0",
"414","414","420",IRT,Lexington Av,Bowling Green,M,4 5,Subway,40.704816999999998,-74.014065000000002,Uptown & The Bronx,Brooklyn,"1",
"415","620","423",IRT,Eastern Pky,Borough Hall,Bk,4 5,Subway,40.692404000000003,-73.990150999999997,Manhattan,Flatbush - Utica,"2",Manhattan-bound only
"416","416","201",IRT,Lenox - White Plains Rd,Wakefield-241 St,Bx,"2",Elevated,40.903125000000003,-73.850620000000006,,Manhattan,"0",
"417","417","204",IRT,Lenox - White Plains Rd,Nereid Av,Bx,2 5,Elevated,40.898378999999998,-73.854376000000002,Wakefield - 241 St,Manhattan,"0",
"418","418","205",IRT,Lenox - White Plains Rd,233 St,Bx,2 5,Elevated,40.893192999999997,-73.857472999999999,Wakefield - 241 St,Manhattan,"1",
"419","419","206",IRT,Lenox - White Plains Rd,225 St,Bx,2 5,Elevated,40.888021999999999,-73.860341000000005,Wakefield - 241 St,Manhattan,"0",
"420","420","207",IRT,Lenox - White Plains Rd,219 St,Bx,2 5,Elevated,40.883895000000003,-73.862633000000002,Wakefield - 241 St,Manhattan,"0",
"421","421","208",IRT,Lenox - White Plains Rd,Gun Hill Rd,Bx,2 5,Elevated,40.877850000000002,-73.866256000000007,Wakefield - 241 St,Manhattan,"1",
"422","422","209",IRT,Lenox - White Plains Rd,Burke Av,Bx,2 5,Elevated,40.871355999999999,-73.867164000000002,Wakefield - 241 St,Manhattan,"0",
