Station ID,Complex ID,GTFS Stop,Division,Line,Stop Name,Borough,Daytime Ro,Structure,GTFS Latit,GTFS Longi,North Dire,South Dire,ADA,ADA Notes
221,221,B04,IND,63rd St,21 St-Queensbridge,Q,F,Subway,40.754202999999997,-73.942836,Jamaica,Manhattan,1,
222,222,B06,IND,63rd St,Roosevelt Island,M,F,Subway,40.759144999999997,-73.95326,Queens,Manhattan,1,
223,223,B08,IND,63rd St,Lexington Av/63 St,M,F Q,Subway,40.764628999999999,-73.966113,Uptown - Queens,Downtown & Brooklyn,1,
224,224,B10,IND,6th Av - Culver,57 St,M,F,Subway,40.763972000000003,-73.97745,Uptown & Queens,Downtown & Brooklyn,0,
225,225,D15,IND,6th Av - Culver,47-50 Sts-Rockefeller Ctr,M,B D F M,Subway,40.758662999999999,-73.981329,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,
226,609,D16,IND,6th Av - Culver,42 St-Bryant Pk,M,B D F M,Subway,40.754221999999999,-73.984569,Uptown & The Bronx - Queens,Downtown & Brooklyn,0,
227,607,D17,IND,6th Av - Culver,34 St-Herald Sq,M,B D F M,Subway,40.749718999999999,-73.987823,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,
228,228,D18,IND,6th Av - Culver,23 St,M,F M,Subway,40.742877999999997,-73.992821,Uptown & Queens,Downtown & Brooklyn,0,
229,601,D19,IND,6th Av - Culver,14 St,M,F M,Subway,40.738227999999999,-73.996209,Uptown & Queens,Downtown & Brooklyn,0,
230,619,D21,IND,6th Av - Culver,Broadway-Lafayette St,M,B D F M,Subway,40.725296999999998,-73.996204,Uptown & The Bronx - Queens,Downtown & Brooklyn,1,
231,231,D22,IND,6th Av - Culver,Grand St,M,B D,Subway,40.718266999999997,-73.993753,Uptown & The Bronx,Brooklyn,0,
232,232,F14,IND,6th Av - Culver,2 Av,M,F,Subway,40.723402000000000,-73.989938,Uptown & Queens,Downtown & Brooklyn,0,
233,625,F15,IND,6th Av - Culver,Delancey St-Essex St,M,F,Subway,40.718611000000003,-73.988114,Uptown & Queens,Downtown & Brooklyn,0,
234,234,F16,IND,6th Av - Culver,East Broadway,M,F,Subway,40.713715000000001,-73.990173,Uptown & Queens,Brooklyn,0,
235,235,F18,IND,6th Av - Culver,York St,Bk,F,Subway,40.701397000000000,-73.986751,Manhattan,Coney Island,0,
236,236,F20,IND,6th Av - Culver,Bergen St,Bk,F G,Subway,40.686145000000003,-73.990862,Manhattan - Queens,Church Av - Coney Island,0,
237,237,F21,IND,6th Av - Culver,Carroll St,Bk,F G,Subway,40.680303000000002,-73.995048,Manhattan - Queens,Church Av - Coney Island,0,
238,238,F22,IND,6th Av - Culver,Smith-9 Sts,Bk,F G,Viaduct,40.673580000000001,-73.995959,Manhattan - Queens,Church Av - Coney Island,0,
239,608,F23,IND,6th Av - Culver,4 Av-9 St,Bk,F G,Viaduct,40.670271999999997,-73.989779,Manhattan - Queens,Church Av - Coney Island,0,
240,240,F24,IND,6th Av - Culver,7 Av,Bk,F G,Subway,40.666271000000002,-73.980305,Manhattan - Queens,Church Av - Coney Island,0,
241,241,F25,IND,6th Av - Culver,15 St-Prospect Park,Bk,F G,Subway,40.660364999999999,-73.979493,Manhattan - Queens,Church Av - Coney Island,0,
242,242,F26,IND,6th Av - Culver,Fort Hamilton Pkwy,Bk,F G,Subway,40.650782000000000,-73.975776,Manhattan - Queens,Church Av - Coney Island,0,
243,243,F27,IND,6th Av - Culver,Church Av,Bk,F,Subway,40.644041000000001,-73.979678,Manhattan,Coney Island,1,
244,244,F29,IND,6th Av - Culver,Ditmas Av,Bk,F,Elevated,40.636119000000001,-73.978172,Manhattan,Coney Island,0,
245,245,F30,IND,6th Av - Culver,18 Av,Bk,F,Elevated,40.629755000000003,-73.976971,Manhattan,Coney Island,0,
246,246,F31,IND,6th Av - Culver,Avenue I,Bk,F,Elevated,40.625321999999997,-73.976127,Manhattan,Coney Island,0,
247,247,F32,IND,6th Av - Culver,Bay Pkwy,Bk,F,Elevated,40.620769000000003,-73.975264,Manhattan,Coney Island,0,
248,248,F33,IND,6th Av - Culver,Avenue N,Bk,F,Elevated,40.615139999999997,-73.974197,Manhattan,Coney Island,0,
249,249,F34,IND,6th Av - Culver,Avenue P,Bk,F,Elevated,40.608944000000001,-73.973022,Manhattan,Coney Island,0,
250,250,F35,IND,6th Av - Culver,Kings Hwy,Bk,F,Elevated,40.603217000000001,-73.972361,Manhattan,Coney Island,0,
251,251,F36,IND,6th Av - Culver,Avenue U,Bk,F,Elevated,40.596063000000001,-73.973357,Manhattan,Coney Island,0,
252,252,F38,IND,6th Av - Culver,Avenue X,Bk,F,Elevated,40.589619999999996,-73.97425,Manhattan,Coney Island,0,
253,253,F39,IND,6th Av - Culver,Neptune Av,Bk,F,Elevated,40.581010999999997,-73.974574,Manhattan,Stillwell Av,0,
254,254,F01,IND,Queens Blvd,Jamaica-179 St,Q,F,Subway,40.712645999999999,-73.783817,,Manhattan,1,
255,255,F02,IND,Queens Blvd,169 St,Q,F,Subway,40.710470000000001,-73.793604,179 St,Manhattan,0,
256,256,F03,IND,Queens Blvd,Parsons Blvd,Q,F,Subway,40.707563999999998,-73.803326,179 St,Manhattan,0,
257,257,F04,IND,Queens Blvd,Sutphin Blvd,Q,F,Subway,40.705460000000002,-73.810708,179 St,Manhattan,0,
258,258,F05,IND,Queens Blvd,Briarwood,Q,E F,Subway,40.709178999999999,-73.820574,Jamaica,Manhattan,0,
259,259,F06,IND,Queens Blvd,Kew Gardens-Union Tpke,Q,E F,Subway,40.714441000000001,-73.831008,Jamaica,Manhattan,1,
260,260,F07,IND,Queens Blvd,75 Av,Q,E F,Subway,40.718330999999999,-73.837324,Jamaica,Manhattan,0,
261,261,G08,IND,Queens Blvd,Forest Hills-71 Av,Q,E F M R,Subway,40.721691000000000,-73.844521,Jamaica,Manhattan,1,
262,262,G09,IND,Queens Blvd,67 Av,Q,M R,Subway,40.726523000000000,-73.852719,Forest Hills,Manhattan,0,
263,263,G10,IND,Queens Blvd,63 Dr-Rego Park,Q,M R,Subway,40.729846000000002,-73.861604,Forest Hills,Manhattan,0,
264,264,G11,IND,Queens Blvd,Woodhaven Blvd,Q,M R,Subway,40.733105999999999,-73.869229,Forest Hills,Manhattan,0,
265,265,G12,IND,Queens Blvd,Grand Av-Newtown,Q,M R,Subway,40.737015000000000,-73.877223,Forest Hills,Manhattan,0,
266,266,G13,IND,Queens Blvd,Elmhurst Av,Q,M R,Subway,40.742454000000002,-73.882017,Forest Hills,Manhattan,0,
267,616,G14,IND,Queens Blvd,Jackson Hts-Roosevelt Av,Q,E F M R,Subway,40.746644000000003,-73.891338,Forest Hills - Jamaica,Manhattan,1,
268,268,G15,IND,Queens Blvd,65 St,Q,M R,Subway,40.749668999999997,-73.898453,Forest Hills,Manhattan,0,
269,269,G16,IND,Queens Blvd,Northern Blvd,Q,M R,Subway,40.752884999999999,-73.906006,Forest Hills,Manhattan,0,
270,270,G18,IND,Queens Blvd,46 St,Q,M R,Subway,40.756312000000001,-73.913333,Forest Hills,Manhattan,0,
271,271,G19,IND,Queens Blvd,Steinway St,Q,M R,Subway,40.756878999999998,-73.92074,Forest Hills,Manhattan,0,
272,272,G20,IND,Queens Blvd,36 St,Q,M R,Subway,40.752039000000003,-73.928781,Forest Hills,Manhattan,0,
273,273,G21,IND,Queens Blvd,Queens Plaza,Q,E M R,Subway,40.748972999999999,-73.937243,Forest Hills - Jamaica,Manhattan,1,
274,606,F09,IND,Queens Blvd,Court Sq-23 St,Q,E M,Subway,40.747846000000003,-73.946,Forest Hills - Jamaica,Manhattan,0,
275,612,F11,IND,Queens Blvd,Lexington Av/53 St,M,E M,Subway,40.757551999999997,-73.969055,Queens,Downtown & Brooklyn,1,
276,276,F12,IND,Queens Blvd,5 Av/53 St,M,E M,Subway,40.760167000000003,-73.975224,Queens,Downtown & Brooklyn,0,
277,277,D14,IND,Queens Blvd,7 Av,M,B D E,Subway,40.762861999999998,-73.981637,Uptown & The Bronx - Queens,Downtown & Brooklyn,0,
278,278,G05,IND,Queens - Archer,Jamaica Center-Parsons/Archer,Q,E J Z,Subway,40.702146999999997,-73.801109,,Manhattan,1,
279,279,G06,IND,Queens - Archer,Sutphin Blvd-Archer Av-JFK Airport,Q,E J Z,Subway,40.700485999999998,-73.807969,Jamaica Center,Manhattan,1,
280,280,G07,IND,Queens - Archer,Jamaica-Van Wyck,Q,E,Subway,40.702565999999997,-73.816859,Jamaica Center,Manhattan,1,
281,606,G22,IND,Crosstown,Court Sq,Q,G,Subway,40.746554000000003,-73.943832,,Brooklyn,0,
282,282,G24,IND,Crosstown,21 St,Q,G,Subway,40.744064999999999,-73.949724,Court Sq,Brooklyn,0,
283,283,G26,IND,Crosstown,Greenpoint Av,Bk,G,Subway,40.731352000000001,-73.954449,Queens,Church Av,1,
284,284,G28,IND,Crosstown,Nassau Av,Bk,G,Subway,40.724634999999999,-73.951277,Queens,Church Av,0,
285,629,G29,IND,Crosstown,Metropolitan Av,Bk,G,Subway,40.712792000000000,-73.951418,Queens,Church Av,0,
286,286,G30,IND,Crosstown,Broadway,Bk,G,Subway,40.706091999999998,-73.950308,Queens,Church Av,0,
287,287,G31,IND,Crosstown,Flushing Av,Bk,G,Subway,40.700377000000003,-73.950234,Queens,Church Av,0,
288,288,G32,IND,Crosstown,Myrtle-Willoughby Avs,Bk,G,Subway,40.694567999999997,-73.949046,Queens,Church Av,0,
289,289,G33,IND,Crosstown,Bedford-Nostrand Avs,Bk,G,Subway,40.689627000000002,-73.953522,Queens,Church Av,0,
290,290,G34,IND,Crosstown,Classon Av,Bk,G,Subway,40.688873000000001,-73.96007,Queens,Church Av,0,
291,291,G35,IND,Crosstown,Clinton-Washington Avs,Bk,G,Subway,40.688088999999998,-73.966839,Queens,Church Av,0,
292,292,G36,IND,Crosstown,Fulton St,Bk,G,Subway,40.687119000000003,-73.975375,Queens,Church Av,0,
293,293,101,IRT,Broadway - 7Av,Van Cortlandt Park-242 St,Bx,1,Elevated,40.889248000000002,-73.898583,,Manhattan,0,
294,294,103,IRT,Broadway - 7Av,238 St,Bx,1,Elevated,40.884667000000000,-73.90087,242 St,Manhattan,0,
295,295,104,IRT,Broadway - 7Av,231 St,Bx,1,Elevated,40.878855999999999,-73.904834,242 St,Manhattan,1,
296,296,106,IRT,Broadway - 7Av,Marble Hill-225 St,M,1,Elevated,40.874561000000000,-73.909831,242 St,Downtown,0,
297,297,107,IRT,Broadway - 7Av,215 St,M,1,Elevated,40.869444000000001,-73.915279,The Bronx,Downtown,0,
298,298,108,IRT,Broadway - 7Av,207 St,M,1,Elevated,40.864621000000000,-73.918822,Uptown & The Bronx,Downtown,0,
299,299,109,IRT,Broadway - 7Av,Dyckman St,M,1,Elevated,40.860531000000002,-73.925536,Uptown & The Bronx,Downtown,2,Downtown only
300,300,110,IRT,Broadway - 7Av,191 St,M,1,Subway,40.855224999999997,-73.929412,Uptown & The Bronx,Downtown,0,
301,301,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505000000001,-73.933596,Uptown & The Bronx,Downtown,0,
302,605,112,IRT,Broadway - 7Av,168 St-Washington Hts,M,1,Subway,40.840555999999999,-73.940133,Uptown & The Bronx,Downtown,0,
303,303,113,IRT,Broadway - 7Av,157 St,M,1,Subway,40.834040999999999,-73.94489,Uptown & The Bronx,Downtown,0,
304,304,114,IRT,Broadway - 7Av,145 St,M,1,Subway,40.826551000000002,-73.95036,Uptown & The Bronx,Downtown,0,
305,305,115,IRT,Broadway - 7Av,137 St-City College,M,1,Subway,40.822007999999997,-73.953676,Uptown & The Bronx,Downtown,0,
306,306,116,IRT,Broadway - 7Av,125 St,M,1,Elevated,40.815581000000002,-73.958372,Uptown & The Bronx,Downtown,0,
307,307,117,IRT,Broadway - 7Av,116 St-Columbia University,M,1,Subway,40.807721999999998,-73.96411,Uptown & The Bronx,Downtown,0,
308,308,118,IRT,Broadway - 7Av,Cathedral Pkwy (110 St),M,1,Subway,40.803967000000000,-73.966847,Uptown & The Bronx,Downtown,0,
309,309,119,IRT,Broadway - 7Av,103 St,M,1,Subway,40.799446000000003,-73.968379,Uptown & The Bronx,Downtown,0,
310,310,120,IRT,Broadway - 7Av,96 St,M,1 2 3,Subway,40.793919000000002,-73.972323,Uptown & The Bronx,Downtown & Brooklyn,1,
311,311,121,IRT,Broadway - 7Av,86 St,M,1,Subway,40.788643999999998,-73.976218,Uptown & The Bronx,Downtown,0,
312,312,122,IRT,Broadway - 7Av,79 St,M,1,Subway,40.783934000000002,-73.979917,Uptown & The Bronx,Downtown,0,
313,313,123,IRT,Broadway - 7Av,72 St,M,1 2 3,Subway,40.778452999999999,-73.98197,Uptown & The Bronx,Downtown & Brooklyn,1,
314,314,124,IRT,Broadway - 7Av,66 St-Lincoln Center,M,1,Subway,40.773440000000001,-73.982209,Uptown & The Bronx,Downtown,1,
315,614,125,IRT,Broadway - 7Av,59 St-Columbus Circle,M,1,Subway,40.768247000000002,-73.981929,Uptown & The Bronx,Downtown,1,
316,316,126,IRT,Broadway - 7Av,50 St,M,1,Subway,40.761727999999998,-73.983849,Uptown & The Bronx,Downtown,0,
317,611,127,IRT,Broadway - 7Av,Times Sq-42 St,M,1 2 3,Subway,40.755290000000002,-73.987495,Uptown & The Bronx,Downtown & Brooklyn,1,
318,318,128,IRT,Broadway - 7Av,34 St-Penn Station,M,1 2 3,Subway,40.750373000000003,-73.991057,Uptown & The Bronx,Downtown & Brooklyn,1,
319,319,129,IRT,Broadway - 7Av,28 St,M,1,Subway,40.747214999999997,-73.993365,Uptown & The Bronx,Downtown,0,
320,320,130,IRT,Broadway - 7Av,23 St,M,1,Subway,40.744081000000001,-73.995657,Uptown & The Bronx,Downtown,0,
321,321,131,IRT,Broadway - 7Av,18 St,M,1,Subway,40.741039999999998,-73.997871,Uptown & The Bronx,Downtown,0,
322,601,132,IRT,Broadway - 7Av,14 St,M,1 2 3,Subway,40.737825999999998,-74.000201,Uptown & The Bronx,Downtown & Brooklyn,0,
323,323,133,IRT,Broadway - 7Av,Christopher St-Sheridan Sq,M,1,Subway,40.733421999999997,-74.002906,Uptown & The Bronx,Downtown,0,
324,324,134,IRT,Broadway - 7Av,Houston St,M,1,Subway,40.728251000000000,-74.005367,Uptown & The Bronx,Downtown,0,
325,325,135,IRT,Broadway - 7Av,Canal St,M,1,Subway,40.722853999999998,-74.006277,Uptown & The Bronx,Downtown,0,
326,326,136,IRT,Broadway - 7Av,Franklin St,M,1,Subway,40.719318000000001,-74.006886,Uptown & The Bronx,Downtown,0,
327,327,137,IRT,Broadway - 7Av,Chambers St,M,1 2 3,Subway,40.715477999999997,-74.009266,Uptown & The Bronx,Downtown & Brooklyn,1,
328,328,138,IRT,Broadway - 7Av,WTC Cortlandt,M,1,Subway,40.711835000000001,-74.012188,Uptown & The Bronx,Downtown,1,
329,329,139,IRT,Broadway - 7Av,Rector St,M,1,Subway,40.707512999999999,-74.013783,Uptown & The Bronx,Downtown,0,
330,635,142,IRT,Broadway - 7Av,South Ferry,M,1,Subway,40.702067999999997,-74.013664,Uptown & The Bronx,,1,
331,624,228,IRT,Clark St,Park Place,M,2 3,Subway,40.713051000000000,-74.008811,Uptown & The Bronx,Downtown & Brooklyn,0,
332,628,229,IRT,Clark St,Fulton St,M,2 3,Subway,40.709415999999997,-74.006571,Uptown & The Bronx,Downtown & Brooklyn,1,
333,333,230,IRT,Clark St,Wall St,M,2 3,Subway,40.706820999999998,-74.0091,Uptown & The Bronx,Brooklyn,0,
334,334,231,IRT,Clark St,Clark St,Bk,2 3,Subway,40.697465999999999,-73.993086,Manhattan,Flatbush - New Lots,0,
335,620,232,IRT,Clark St,Borough Hall,Bk,2 3,Subway,40.693218999999999,-73.989998,Manhattan,Flatbush - New Lots,1,
336,336,233,IRT,Eastern Pky,Hoyt St,Bk,2 3,Subway,40.690545000000000,-73.985065,Manhattan,Flatbush - New Lots,0,
337,337,234,IRT,Eastern Pky,Nevins St,Bk,2 3 4 5,Subway,40.688245999999999,-73.980492,Manhattan,Flatbush - Utica - New Lots,0,
338,617,235,IRT,Eastern Pky,Atlantic Av-Barclays Ctr,Bk,2 3 4 5,Subway,40.684359000000001,-73.977666,Manhattan,Flatbush - New Lots,1,
339,339,236,IRT,Eastern Pky,Bergen St,Bk,2 3,Subway,40.680829000000003,-73.975098,Manhattan,Flatbush - New Lots,0,
340,340,237,IRT,Eastern Pky,Grand Army Plaza,Bk,2 3,Subway,40.675235000000001,-73.971046,Manhattan,Flatbush - New Lots,0,
341,341,238,IRT,Eastern Pky,Eastern Pkwy-Brooklyn Museum,Bk,2 3,Subway,40.671987000000001,-73.964375,Manhattan,Flatbush - New Lots,1,
342,626,239,IRT,Eastern Pky,Franklin Avenue-Medgar Evers College,Bk,2 3 4 5,Subway,40.670681999999999,-73.958131,Manhattan,Flatbush - Utica - New Lots,0,
343,343,248,IRT,Eastern Pky,Nostrand Av,Bk,3,Subway,40.669846999999997,-73.950466,Manhattan,New Lots,0,
344,344,249,IRT,Eastern Pky,Kingston Av,Bk,3,Subway,40.669398999999999,-73.942161,Manhattan,New Lots,0,
345,345,250,IRT,Eastern Pky,Crown Hts-Utica Av,Bk,3 4,Subway,40.668897000000001,-73.932942,Manhattan,New Lots,1,
346,346,251,IRT,Eastern Pky,Sutter Av-Rutland Rd,Bk,3,Elevated,40.664717000000003,-73.92261,Manhattan,New Lots,0,
347,347,252,IRT,Eastern Pky,Saratoga Av,Bk,3,Elevated,40.661453000000002,-73.916327,Manhattan,New Lots,0,
348,348,253,IRT,Eastern Pky,Rockaway Av,Bk,3,Elevated,40.662548999999999,-73.908946,Manhattan,New Lots,0,
349,349,254,IRT,Eastern Pky,Junius St,Bk,3,Elevated,40.663514999999997,-73.902447,Manhattan,New Lots,0,
350,350,255,IRT,Eastern Pky,Pennsylvania Av,Bk,3,Elevated,40.664634999999997,-73.894895,Manhattan,New Lots,0,
351,351,256,IRT,Eastern Pky,Van Siclen Av,Bk,3,Elevated,40.665449000000002,-73.889395,Manhattan,New Lots,0,
352,352,257,IRT,Eastern Pky,New Lots Av,Bk,3,Elevated,40.666235000000000,-73.884079,Manhattan,,0,
353,353,241,IRT,Nostrand,President Street-Medgar Evers College,Bk,2 5,Subway,40.667883000000003,-73.950683,Manhattan,Flatbush,0,
354,354,242,IRT,Nostrand,Sterling St,Bk,2 5,Subway,40.662742000000001,-73.95085,Manhattan,Flatbush,0,
355,355,243,IRT,Nostrand,Winthrop St,Bk,2 5,Subway,40.656652000000001,-73.9502,Manhattan,Flatbush,0,
356,356,244,IRT,Nostrand,Church Av,Bk,2 5,Subway,40.650843000000002,-73.949575,Manhattan,Flatbush,1,
357,357,245,IRT,Nostrand,Beverly Rd,Bk,2 5,Subway,40.645097999999997,-73.948959,Manhattan,Flatbush,0,
358,358,246,IRT,Nostrand,Newkirk Av,Bk,2 5,Subway,40.639966999999999,-73.948411,Manhattan,Flatbush,0,
359,359,247,IRT,Nostrand,Flatbush Av-Brooklyn College,Bk,2 5,Subway,40.632835999999998,-73.947642,Manhattan,,1,
360,360,601,IRT,Pelham,Pelham Bay Park,Bx,6,Elevated,40.852462000000003,-73.828121,,Manhattan,1,
361,361,602,IRT,Pelham,Buhre Av,Bx,6,Elevated,40.846809999999998,-73.832569,Pelham Bay Park,Manhattan,0,
362,362,603,IRT,Pelham,Middletown Rd,Bx,6,Elevated,40.843862999999999,-73.836322,Pelham Bay Park,Manhattan,0,
363,363,604,IRT,Pelham,Westchester Sq-E Tremont Av,Bx,6,Elevated,40.839891999999999,-73.842952,Pelham Bay Park,Manhattan,0,
364,364,606,IRT,Pelham,Zerega Av,Bx,6,Elevated,40.836488000000003,-73.847036,Pelham Bay Park,Manhattan,0,
365,365,607,IRT,Pelham,Castle Hill Av,Bx,6,Elevated,40.834254999999999,-73.851222,Pelham Bay Park,Manhattan,0,
366,366,608,IRT,Pelham,Parkchester,Bx,6,Elevated,40.833226000000003,-73.860816,Pelham Bay Park,Manhattan,0,
367,367,609,IRT,Pelham,St Lawrence Av,Bx,6,Elevated,40.831508999999997,-73.867618,Pelham Bay Park,Manhattan,0,
368,368,610,IRT,Pelham,Morrison Av-Soundview,Bx,6,Elevated,40.829521000000000,-73.874516,Pelham Bay Park,Manhattan,0,
369,369,611,IRT,Pelham,Elder Av,Bx,6,Elevated,40.828583999999999,-73.879159,Pelham Bay Park,Manhattan,0,
370,370,612,IRT,Pelham,Whitlock Av,Bx,6,Elevated,40.826524999999997,-73.886283,Pelham Bay Park,Manhattan,0,
371,371,613,IRT,Pelham,Hunts Point Av,Bx,6,Subway,40.820948000000001,-73.890549,Pelham Bay Park,Manhattan,1,
372,372,614,IRT,Pelham,Longwood Av,Bx,6,Subway,40.816104000000003,-73.896435,Pelham Bay Park,Manhattan,0,
373,373,615,IRT,Pelham,E 149 St,Bx,6,Subway,40.812117999999998,-73.904098,Pelham Bay Park,Manhattan,0,
374,374,616,IRT,Pelham,E 143 St-St Mary's St,Bx,6,Subway,40.808719000000004,-73.907657,Pelham Bay Park,Manhattan,0,
375,375,617,IRT,Pelham,Cypress Av,Bx,6,Subway,40.805368000000001,-73.914042,Pelham Bay Park,Manhattan,0,
376,376,618,IRT,Pelham,Brook Av,Bx,6,Subway,40.807566000000001,-73.91924,Pelham Bay Park,Manhattan,0,
377,377,619,IRT,Pelham,3 Av-138 St,Bx,6,Subway,40.810476000000001,-73.926138,Pelham Bay Park,Manhattan,0,
378,378,401,IRT,Jerome Av,Woodlawn,Bx,4,Elevated,40.886037000000002,-73.878751,,Manhattan,0,
379,379,402,IRT,Jerome Av,Mosholu Pkwy,Bx,4,Elevated,40.879750000000001,-73.884655,Woodlawn,Manhattan,0,
380,380,405,IRT,Jerome Av,Bedford Park Blvd-Lehman College,Bx,4,Elevated,40.873412000000002,-73.890064,Woodlawn,Manhattan,0,
381,381,406,IRT,Jerome Av,Kingsbridge Rd,Bx,4,Elevated,40.867759999999997,-73.897174,Woodlawn,Manhattan,0,
382,382,407,IRT,Jerome Av,Fordham Rd,Bx,4,Elevated,40.862803000000000,-73.901034,Woodlawn,Manhattan,1,
383,383,408,IRT,Jerome Av,183 St,Bx,4,Elevated,40.858407000000000,-73.903879,Woodlawn,Manhattan,0,
384,384,409,IRT,Jerome Av,Burnside Av,Bx,4,Elevated,40.853453000000002,-73.907684,Woodlawn,Manhattan,0,
385,385,410,IRT,Jerome Av,176 St,Bx,4,Elevated,40.848480000000002,-73.911794,Woodlawn,Manhattan,0,
386,386,411,IRT,Jerome Av,Mt Eden Av,Bx,4,Elevated,40.844434000000000,-73.914685,Woodlawn,Manhattan,0,
387,387,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840074999999999,-73.917791,Woodlawn,Manhattan,0,
388,388,413,IRT,Jerome Av,167 St,Bx,4,Elevated,40.835537000000002,-73.9214,Woodlawn,Manhattan,0,
389,604,414,IRT,Jerome Av,161 St-Yankee Stadium,Bx,4,Elevated,40.827993999999997,-73.925831,Woodlawn,Manhattan,1,
390,603,415,IRT,Jerome Av,149 St-Grand Concourse,Bx,4,Subway,40.818375000000003,-73.927351,Woodlawn,Manhattan,0,
391,391,416,IRT,Jerome Av,138 St-Grand Concourse,Bx,4 5,Subway,40.813223999999998,-73.929849,Woodlawn - Eastchester Dyre Av,Manhattan,0,
392,392,621,IRT,Lexington Av,125 St,M,4 5 6,Subway,40.804138000000002,-73.937594,The Bronx,Downtown & Brooklyn,1,
393,393,622,IRT,Lexington Av,116 St,M,6,Subway,40.798628999999998,-73.941617,Uptown & The Bronx,Downtown,0,
394,394,623,IRT,Lexington Av,110 St,M,6,Subway,40.795020000000001,-73.94425,Uptown & The Bronx,Downtown,0,
395,395,624,IRT,Lexington Av,103 St,M,6,Subway,40.790599999999998,-73.947478,Uptown & The Bronx,Downtown,0,
396,396,625,IRT,Lexington Av,96 St,M,6,Subway,40.785671999999998,-73.95107,Uptown & The Bronx,Downtown,0,
397,397,626,IRT,Lexington Av,86 St,M,4 5 6,Subway,40.779491999999998,-73.955589,Uptown & The Bronx,Downtown & Brooklyn,2,Uptown 6 only
398,398,627,IRT,Lexington Av,77 St,M,6,Subway,40.773620000000001,-73.959874,Uptown & The Bronx,Downtown,0,
399,399,628,IRT,Lexington Av,68 St-Hunter College,M,6,Subway,40.768141000000000,-73.96387,Uptown & The Bronx,Downtown,0,
400,613,629,IRT,Lexington Av,59 St,M,4 5 6,Subway,40.762526000000001,-73.967967,Uptown & The Bronx,Downtown & Brooklyn,0,
401,612,630,IRT,Lexington Av,51 St,M,6,Subway,40.757106999999998,-73.97192,Uptown & The Bronx,Downtown,1,
402,610,631,IRT,Lexington Av,Grand Central-42 St,M,4 5 6,Subway,40.751776000000000,-73.976848,Uptown & The Bronx,Downtown & Brooklyn,1,
403,403,632,IRT,Lexington Av,33 St,M,6,Subway,40.746080999999997,-73.982076,Uptown & The Bronx,Downtown,0,
404,404,633,IRT,Lexington Av,28 St,M,6,Subway,40.743070000000003,-73.984264,Uptown & The Bronx,Downtown,2,Downtown only
405,405,634,IRT,Lexington Av,23 St,M,6,Subway,40.739863999999997,-73.986599,Uptown & The Bronx,Downtown,1,
406,602,635,IRT,Lexington Av,14 St-Union Sq,M,4 5 6,Subway,40.734673000000001,-73.989951,Uptown & The Bronx,Downtown & Brooklyn,0,
407,407,636,IRT,Lexington Av,Astor Pl,M,6,Subway,40.730054000000003,-73.99107,Uptown & The Bronx,Downtown,0,
408,619,637,IRT,Lexington Av,Bleecker St,M,6,Subway,40.725915000000001,-73.994659,Uptown & The Bronx,Downtown,1,
409,409,638,IRT,Lexington Av,Spring St,M,6,Subway,40.722301000000002,-73.997141,Uptown & The Bronx,Downtown,0,
410,623,639,IRT,Lexington Av,Canal St,M,6,Subway,40.718803000000001,-74.000193,Uptown & The Bronx,Downtown,1,
411,622,640,IRT,Lexington Av,Brooklyn Bridge-City Hall,M,4 5 6,Subway,40.713065000000000,-74.004131,Uptown & The Bronx,Downtown & Brooklyn,1,
412,628,418,IRT,Lexington Av,Fulton St,M,4 5,Subway,40.710368000000003,-74.009509,Uptown & The Bronx,Downtown & Brooklyn,1,
413,413,419,IRT,Lexington Av,Wall St,M,4 5,Subway,40.707557000000001,-74.011862,Uptown & The Bronx,Downtown & Brooklyn,0,
414,414,420,IRT,Lexington Av,Bowling Green,M,4 5,Subway,40.704816999999998,-74.014065,Uptown & The Bronx,Brooklyn,1,
415,620,423,IRT,Eastern Pky,Borough Hall,Bk,4 5,Subway,40.692404000000003,-73.990151,Manhattan,Flatbush - Utica,2,Manhattan-bound only
416,416,201,IRT,Lenox - White Plains Rd,Wakefield-241 St,Bx,2,Elevated,40.903125000000003,-73.85062,,Manhattan,0,
417,417,204,IRT,Lenox - White Plains Rd,Nereid Av,Bx,2 5,Elevated,40.898378999999998,-73.854376,Wakefield - 241 St,Manhattan,0,
418,418,205,IRT,Lenox - White Plains Rd,233 St,Bx,2 5,Elevated,40.893192999999997,-73.857473,Wakefield - 241 St,Manhattan,1,
419,419,206,IRT,Lenox - White Plains Rd,225 St,Bx,2 5,Elevated,40.888021999999999,-73.860341,Wakefield - 241 St,Manhattan,0,
420,420,207,IRT,Lenox - White Plains Rd,219 St,Bx,2 5,Elevated,40.883895000000003,-73.862633,Wakefield - 241 St,Manhattan,0,
421,421,208,IRT,Lenox - White Plains Rd,Gun Hill Rd,Bx,2 5,Elevated,40.877850000000002,-73.866256,Wakefield - 241 St,Manhattan,1,
422,422,209,IRT,Lenox - White Plains Rd,Burke Av,Bx,2 5,Elevated,40.871355999999999,-73.867164,Wakefield - 241 St,Manhattan,0,
